"2026-08-14T02:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",27.4,,71.9,2.3,145.1,1014.6,,
"2026-08-14T02:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",27.4,,71.9,2.3,145.1,1014.6,,
"2026-08-14T03:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",26.9,,74,2.4,155.4,1014.9,0,
"2026-08-14T03:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",26.9,,74.1,2.4,155.4,1015,0,
"2026-08-14T03:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",26.9,,74.1,2.4,155.4,1015,0,
"2026-08-14T03:00:00Z",19.2397,73.1366,"WindBorne WeatherMesh","WeatherMesh",26.6,,91.9,3.5,232.4,1008.2,1,
"2026-08-14T03:00:00Z",19.2397,73.1366,"WindBorne WeatherMesh","WeatherMesh",26.6,,91.9,3.5,232.4,1008.2,1,
"2026-08-14T03:00:00Z",19.2397,73.1366,"WindBorne WeatherMesh","WeatherMesh",26.6,,91.9,3.5,232.4,1008.2,1,
"2026-08-14T03:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",26.9,,74.1,2.4,155.4,1015,0,
"2026-08-14T03:00:00Z",35.7325,-78.8506,"WindBorne WeatherMesh","WeatherMesh",27.4,,76.8,1.7,245.7,1015.2,0,
"2026-08-14T03:00:00Z",35.7325,-78.8506,"WindBorne WeatherMesh","WeatherMesh",27.4,,76.8,1.7,245.7,1015.2,0,
"2026-08-14T03:00:00Z",35.7325,-78.8506,"WindBorne WeatherMesh","WeatherMesh",27.4,,76.8,1.7,245.7,1015.2,0,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,57,2.3,263.3,1015.6,,
"2026-08-14T20:00:00Z",36.85,-76.28,"WindBorne WeatherMesh","WeatherMesh",33.1,,57,2.3,263.3,1015.6,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
"2026-08-14T20:00:00Z",38.8462,-77.3064,"WindBorne WeatherMesh","WeatherMesh",27.1,,75.7,1.1,358.6,1016.7,,
